2025-12-23T08:52:18.230278,temperature,13.005,False,True
2025-12-23T08:52:18.230278,humidity,40.0,False,True
2025-12-23T08:52:18.230278,soil_moisture,39.95,False,True
2025-12-23T08:52:18.230278,light,9597,False,True
2025-12-23T08:55:18.230278,temperature,17.878721703452754,False,True
2025-12-23T08:55:18.230278,humidity,41.92678227360308,False,True
2025-12-23T08:55:18.230278,soil_moisture,40.800000000000004,False,True
2025-12-23T08:55:18.230278,light,30922,False,True
2025-12-23T08:58:18.230278,temperature,20.949521627616953,False,True
2025-12-23T08:58:18.230278,humidity,43.848747591522155,False,True
2025-12-23T08:58:18.230278,soil_moisture,41.650000000000006,False,True
2025-12-23T08:58:18.230278,light,9881,False,True
2025-12-23T09:01:18.230278,temperature,21.70205036142718,False,True
2025-12-23T09:01:18.230278,humidity,45.76590799614643,False,True
2025-12-23T09:01:18.230278,soil_moisture,42.50000000000001,False,True
2025-12-23T09:01:18.230278,light,22819,False,True
2025-12-23T09:04:18.230278,temperature,21.663540109620044,False,True
2025-12-23T09:04:18.230278,humidity,47.678275499759145,False,True
2025-12-23T09:04:18.230278,soil_moisture,43.35000000000001,False,True
2025-12-23T09:04:18.230278,light,10161,False,True
2025-12-23T09:07:18.230278,temperature,21.88034473633287,False,True
2025-12-23T09:07:18.230278,humidity,49.58586208461283,False,True
2025-12-23T09:07:18.230278,soil_moisture,44.20000000000001,False,True
2025-12-23T09:07:18.230278,light,22395,False,True
2025-12-23T09:10:18.230278,temperature,21.840943012651206,False,True
2025-12-23T09:10:18.230278,humidity,51.48867970300438,False,True
2025-12-23T09:10:18.230278,soil_moisture,45.05000000000001,False,True
2025-12-23T09:10:18.230278,light,10436,False,True
2025-12-23T09:13:18.230278,temperature,21.80173829758795,False,True
2025-12-23T09:13:18.230278,humidity,51.45995800374687,False,True
2025-12-23T09:13:18.230278,soil_moisture,45.90000000000001,False,True
2025-12-23T09:13:18.230278,light,21983,False,True
2025-12-23T09:16:18.230278,temperature,21.76272960610001,False,True
2025-12-23T09:16:18.230278,humidity,51.431308108737504,False,True
2025-12-23T09:16:18.230278,soil_moisture,46.750000000000014,False,True
2025-12-23T09:16:18.230278,light,10706,False,True
2025-12-23T09:19:18.230278,temperature,21.723915958069508,False,True
2025-12-23T09:19:18.230278,humidity,51.40272983846566,False,True
2025-12-23T09:19:18.230278,soil_moisture,47.600000000000016,False,True
2025-12-23T09:19:18.230278,light,21574,False,True
2025-12-23T09:22:18.230278,temperature,21.685296378279162,False,True
2025-12-23T09:22:18.230278,humidity,51.374223013869496,False,True
2025-12-23T09:22:18.230278,soil_moisture,48.45000000000002,False,True
2025-12-23T09:22:18.230278,light,10970,False,True
2025-12-23T09:25:18.230278,temperature,21.646869896387766,False,True
2025-12-23T09:25:18.230278,humidity,51.345787456334826,False,True
2025-12-23T09:25:18.230278,soil_moisture,49.30000000000002,False,True
2025-12-23T09:25:18.230278,light,21176,False,True
2025-12-23T09:28:18.230278,temperature,21.87106099422193,False,True
2025-12-23T09:28:18.230278,humidity,51.31742298769399,False,True
2025-12-23T09:28:18.230278,soil_moisture,50.15000000000002,False,True
2025-12-23T09:28:18.230278,light,11228,False,True
2025-12-23T09:31:18.230278,temperature,21.83170568925082,False,True
2025-12-23T09:31:18.230278,humidity,51.289129430224754,False,True
2025-12-23T09:31:18.230278,soil_moisture,51.00000000000002,False,True
2025-12-23T09:31:18.230278,light,20786,False,True
2025-12-23T09:34:18.230278,temperature,71.79254716080456,True,False
2025-12-23T09:34:18.230278,humidity,51.26090660664919,False,True
2025-12-23T09:34:18.230278,soil_moisture,51.85000000000002,False,True
2025-12-23T09:34:18.230278,light,11481,False,True
2025-12-23T09:37:18.230278,temperature,21.753584425000543,False,True
2025-12-23T09:37:18.230278,humidity,51.23275434013257,False,True
2025-12-23T09:37:18.230278,soil_moisture,52.700000000000024,False,True
2025-12-23T09:37:18.230278,light,20403,False,True
2025-12-23T09:40:18.230278,temperature,21.71481650287554,False,True
2025-12-23T09:40:18.230278,humidity,51.20467245428224,False,True
2025-12-23T09:40:18.230278,soil_moisture,53.550000000000026,False,True
2025-12-23T09:40:18.230278,light,11728,False,True
2025-12-23T09:43:18.230278,temperature,21.676242420361163,False,True
2025-12-23T09:43:18.230278,humidity,51.17666077314653,False,True
2025-12-23T09:43:18.230278,soil_moisture,54.40000000000003,False,True
2025-12-23T09:43:18.230278,light,20031,False,True
2025-12-23T09:56:42.819912,temperature,13.005,False,True
2025-12-23T09:56:42.819912,humidity,40.0,False,True
2025-12-23T09:56:42.819912,soil_moisture,39.95,False,True
2025-12-23T09:56:42.819912,light,12358,False,True
2025-12-23T09:59:42.819912,temperature,17.878721703452754,False,True
2025-12-23T09:59:42.819912,humidity,41.92678227360308,False,True
2025-12-23T09:59:42.819912,soil_moisture,40.800000000000004,False,True
2025-12-23T09:59:42.819912,light,19076,False,True
2025-12-23T10:02:42.819912,temperature,17.859328094935492,False,True
2025-12-23T10:02:42.819912,humidity,43.848747591522155,False,True
2025-12-23T10:02:42.819912,soil_moisture,41.650000000000006,False,True
2025-12-23T10:02:42.819912,light,12583,False,True
2025-12-23T10:05:42.819912,temperature,20.944831227252635,False,True
2025-12-23T10:05:42.819912,humidity,45.76590799614643,False,True
2025-12-23T10:05:42.819912,soil_moisture,42.50000000000001,False,True
2025-12-23T10:05:42.819912,light,18737,False,True
2025-12-23T10:08:42.819912,temperature,20.91010707111637,False,True
